,lead_number,activity_score,profile_score,converted
5847,605074,,,0
5848,605073,,,0
5849,605065,,,0
5850,605056,,,0
5851,605055,,,0
5852,605048,,,0
5853,605030,,,0
5854,605027,,,1
5855,605015,,,0
5856,605006,,,1
5857,605001,,,0
5858,604992,,,1
5859,604986,,,0
5860,604984,,,1
5861,604980,,,0
5862,604969,16.0,17.0,1
5863,604965,,,0
5864,604939,,,0
5865,604935,,,0
5866,604928,,,0
5867,604919,,,0
5868,604908,,,1
5869,604906,16.0,15.0,1
5870,604905,,,0
5871,604900,12.0,17.0,0
5872,604887,,,1
5873,604886,,,0
5874,604883,,,0
5875,604875,,,0
5876,604873,,,0
5877,604872,,,0
5878,604856,,,0
5879,604851,,,0
5880,604849,,,0
5881,604843,,,0
5882,604840,,,1
5883,604832,,,0
5884,604821,,,0
5885,604797,,,0
5886,604796,,,0
5887,604743,,,0
5888,604739,,,0
5889,604730,,,1
5890,604722,,,0
5891,604721,,,0
5892,604717,,,1
5893,604710,,,0
5894,604700,,,0
5895,604698,,,1
5896,604692,,,1
5897,604690,,,0
5898,604688,,,0
5899,604651,,,0
5900,604622,,,0
5901,604620,,,0
5902,604618,,,0
5903,604613,,,0
5904,604612,,,0
5905,604604,,,0
5906,604600,,,0
5907,604585,,,0
5908,604582,,,0
5909,604536,,,0
5910,604532,,,0
5911,604499,,,1
5912,604494,,,0
5913,604469,,,1
5914,604462,,,1
5915,604460,,,1
5916,604456,,,1
5917,604437,,,0
5918,604431,,,0
5919,604428,,,0
5920,604412,,,0
5921,604411,,,1
5922,604409,,,0
5923,604407,,,0
5924,604406,,,0
5925,604404,,,0
5926,604403,,,0
5927,604391,13.0,17.0,0
5928,604390,,,0
5929,604385,,,0
5930,604384,,,0
5931,604363,,,1
5932,604359,,,1
5933,604344,,,1
5934,604323,,,0
5935,604321,,,0
5936,604317,,,0
5937,604307,,,1
5938,604305,,,1
5939,604281,,,0
5940,604266,,,0
5941,604244,,,0
5942,604240,,,1
5943,604230,,,0
5944,604229,,,1
5945,604225,,,1
5946,604224,,,0
5947,604214,,,1
5948,604207,,,0
5949,604205,,,0
5950,604204,,,0
5951,604202,,,0
5952,604199,16.0,20.0,1
5953,604185,,,1
5954,604182,,,0
5955,604174,,,0
5956,604170,,,1
5957,604152,,,0
5958,604145,,,0
5959,604140,,,0
5960,604134,,,1
5961,604114,,,1
5962,604111,,,1
5963,604104,,,0
5964,604092,,,1
5965,604088,,,1
5966,604087,,,0
5967,604075,,,0
5968,604074,,,1
5969,604073,,,1
5970,604069,,,0
5971,604051,,,0
5972,604038,,,0
5973,604023,,,0
5974,604017,,,0
5975,604007,,,1
5976,603997,,,1
5977,603996,,,0
5978,603995,,,0
5979,603989,,,1
5980,603979,,,0
5981,603975,,,0
5982,603956,,,0
5983,603943,,,1
5984,603939,13.0,17.0,0
5985,603938,,,1
5986,603928,,,0
5987,603925,,,0
5988,603907,,,0
5989,603900,,,0
5990,603888,,,0
5991,603864,,,1
5992,603846,,,1
5993,603833,,,0
5994,603831,,,1
5995,603824,,,0
5996,603809,14.0,18.0,1
5997,603800,,,0
5998,603796,,,0
5999,603794,,,0
6000,603777,,,0
6001,603772,,,0
6002,603745,,,1
6003,603737,15.0,20.0,1
6004,603728,,,0
6005,603713,,,1
6006,603702,,,0
6007,603699,,,0
6008,603687,,,1
6009,603680,,,1
6010,603673,,,1
6011,603672,,,1
6012,603669,,,0
6013,603657,,,0
6014,603653,,,0
6015,603647,,,1
6016,603645,,,1
6017,603637,,,1
6018,603626,,,0
6019,603623,,,0
6020,603610,,,1
6021,603607,,,1
6022,603600,,,0
6023,603594,,,0
6024,603592,,,0
6025,603589,,,0
6026,603586,,,1
6027,603582,,,0
6028,603581,,,1
6029,603559,,,0
6030,603554,,,0
6031,603552,,,0
6032,603543,,,0
6033,603542,,,0
6034,603528,,,0
6035,603515,,,0
6036,603514,,,0
6037,603503,,,1
6038,603501,,,0
6039,603499,,,0
6040,603490,,,1
6041,603472,,,0
6042,603465,,,0
6043,603462,,,0
6044,603461,,,0
6045,603436,,,0
6046,603432,,,1
6047,603431,,,0
6048,603419,,,0
6049,603414,,,0
6050,603400,,,0
6051,603390,,,1
6052,603386,,,0
6053,603378,,,0
6054,603370,,,1
6055,603364,,,0
6056,603361,,,0
6057,603354,,,0
6058,603352,,,0
6059,603338,,,0
6060,603334,,,1
6061,603330,,,0
6062,603322,,,1
6063,603315,,,1
6064,603303,16.0,14.0,0
6065,603298,,,1
6066,603289,,,1
6067,603286,,,0
6068,603283,,,0
6069,603274,,,1
6070,603270,,,1
6071,603267,,,0
6072,603266,17.0,15.0,0
6073,603248,,,0
6074,603229,,,1
6075,603219,,,0
6076,603216,,,0
6077,603210,,,0
6078,603189,,,0
6079,603182,,,0
6080,603178,,,0
6081,603167,,,0
6082,603166,,,0
6083,603162,,,0
6084,603161,,,0
6085,603156,,,1
6086,603154,,,0
6087,603146,,,0
6088,603139,,,1
6089,603138,,,0
6090,603114,,,0
6091,603107,,,1
6092,603088,,,0
6093,603083,,,0
6094,603080,,,1
6095,603074,,,1
6096,603052,,,1
6097,603042,,,0
6098,603015,,,0
6099,603010,,,0
6100,603003,,,0
6101,603000,,,1
6102,602958,,,1
6103,602953,,,0
6104,602949,,,0
6105,602947,,,0
6106,602920,,,0
6107,602919,,,0
6108,602915,,,0
6109,602907,,,0
6110,602873,,,0
6111,602867,,,0
6112,602859,14.0,17.0,1
6113,602848,,,1
6114,602831,,,0
6115,602826,,,1
6116,602813,,,0
6117,602809,,,1
6118,602804,,,0
6119,602801,,,1
6120,602788,,,1
6121,602783,,,0
6122,602772,,,0
6123,602769,,,0
6124,602759,,,1
6125,602757,,,1
6126,602755,,,1
6127,602753,,,1
6128,602750,,,0
6129,602744,,,1
6130,602740,,,0
6131,602733,,,0
6132,602723,,,0
6133,602720,,,0
6134,602710,,,1
6135,602690,,,0
6136,602689,,,0
6137,602685,,,0
6138,602684,,,1
6139,602681,,,0
6140,602680,,,0
6141,602678,,,0
6142,602677,,,0
6143,602676,,,0
6144,602666,,,0
6145,602662,,,0
6146,602658,,,0
6147,602642,,,1
6148,602640,,,0
6149,602634,,,1
6150,602627,,,1
6151,602617,,,1
6152,602590,,,1
6153,602582,,,0
6154,602566,,,1
6155,602565,,,0
6156,602561,,,1
6157,602557,,,1
6158,602540,,,1
6159,602534,,,0
6160,602530,,,0
6161,602520,,,0
6162,602504,,,1
6163,602484,,,1
6164,602472,,,0
6165,602470,,,0
6166,602465,,,1
6167,602459,,,1
6168,602453,,,0
6169,602451,,,0
6170,602442,,,1
6171,602438,,,1
6172,602435,,,1
6173,602420,,,0
6174,602419,,,0
6175,602415,,,1
6176,602412,,,0
6177,602411,,,1
6178,602406,,,1
6179,602404,,,1
6180,602403,,,1
6181,602402,,,0
6182,602392,,,1
6183,602388,,,0
6184,602380,,,1
6185,602377,,,0
6186,602359,,,1
6187,602358,,,0
6188,602352,,,0
6189,602333,,,0
6190,602318,,,0
6191,602317,,,0
6192,602308,,,0
6193,602307,,,1
6194,602305,,,0
6195,602304,,,0
6196,602292,,,0
6197,602265,,,1
6198,602262,,,0
6199,602259,,,1
6200,602254,,,1
6201,602244,,,1
6202,602233,,,0
6203,602217,,,0
6204,602214,,,1
6205,602210,,,0
6206,602204,,,0
6207,602203,,,0
6208,602193,,,0
6209,602170,,,0
6210,602143,,,0
6211,602118,,,1
6212,602113,,,0
6213,602110,,,0
6214,602101,,,0
6215,602094,,,0
6216,602091,,,0
6217,602090,,,0
6218,602075,,,0
6219,602044,,,0
6220,602037,,,0
6221,602029,,,0
6222,602021,,,0
6223,601994,,,1
6224,601982,,,0
6225,601981,,,0
6226,601976,,,0
6227,601975,,,0
6228,601969,,,0
6229,601960,,,1
6230,601959,,,1
6231,601958,,,0
6232,601957,,,0
6233,601944,,,0
6234,601933,,,0
6235,601931,,,0
6236,601921,,,0
6237,601915,,,0
6238,601912,,,1
6239,601887,,,0
6240,601884,,,1
6241,601883,,,0
6242,601880,,,1
6243,601868,,,1
6244,601866,,,0
6245,601864,,,0
6246,601856,,,0
6247,601850,,,0
6248,601849,,,0
6249,601846,,,0
6250,601844,17.0,15.0,0
6251,601837,,,1
6252,601835,,,1
6253,601825,,,0
6254,601816,,,0
6255,601815,,,1
6256,601813,,,1
6257,601807,,,1
6258,601804,,,0
6259,601803,,,1
6260,601801,,,0
6261,601799,,,0
6262,601790,,,0
6263,601783,,,0
6264,601780,,,0
6265,601768,,,1
6266,601761,,,0
6267,601746,,,0
6268,601745,,,0
6269,601729,,,1
6270,601728,,,0
6271,601727,,,0
6272,601726,,,1
6273,601722,,,0
6274,601714,,,0
6275,601710,,,0
6276,601708,,,1
6277,601707,,,1
6278,601705,,,0
6279,601680,,,1
6280,601670,,,1
6281,601657,,,0
6282,601654,,,0
6283,601653,,,0
6284,601642,,,0
6285,601640,,,0
6286,601636,,,0
6287,601634,,,0
6288,601630,,,0
6289,601619,,,0
6290,601618,,,1
6291,601617,,,0
6292,601602,,,0
6293,601595,,,0
6294,601582,,,1
6295,601573,,,0
6296,601564,,,0
6297,601563,,,1
6298,601562,,,0
6299,601553,,,1
6300,601552,,,1
6301,601543,,,1
6302,601526,,,1
6303,601524,,,0
6304,601521,,,0
6305,601514,,,1
6306,601512,,,0
6307,601495,,,0
6308,601485,,,0
6309,601484,,,1
6310,601478,,,1
6311,601464,,,0
6312,601458,,,0
6313,601448,,,1
6314,601447,,,0
6315,601434,,,1
6316,601427,17.0,15.0,0
6317,601408,,,0
6318,601403,,,0
6319,601399,,,0
6320,601396,,,0
6321,601394,,,1
6322,601382,,,0
6323,601380,,,1
6324,601379,,,0
6325,601378,,,1
6326,601377,,,0
6327,601368,,,0
6328,601365,,,0
6329,601352,,,1
6330,601350,,,1
6331,601344,,,0
6332,601334,,,1
6333,601325,,,0
6334,601324,,,0
6335,601302,14.0,18.0,0
6336,601282,14.0,16.0,0
6337,601279,,,0
6338,601257,,,1
6339,601249,,,0
6340,601247,,,0
6341,601242,,,1
6342,601228,,,0
6343,601227,,,1
6344,601226,,,1
6345,601223,,,0
6346,601209,,,0
6347,601193,,,1
6348,601187,,,0
6349,601177,,,0
6350,601171,,,0
6351,601158,,,0
6352,601156,,,0
6353,601151,,,0
6354,601146,,,0
6355,601139,,,0
6356,601133,,,0
6357,601118,,,0
6358,601116,,,0
6359,601110,,,0
6360,601107,,,1
6361,601102,,,1
6362,601100,,,1
6363,601098,,,0
6364,601089,,,0
6365,601085,17.0,15.0,0
6366,601072,,,0
6367,601071,,,0
6368,601070,,,1
6369,601060,,,0
6370,601052,,,1
6371,601041,,,0
6372,601039,,,1
6373,601038,,,1
6374,601034,,,0
6375,601026,,,1
6376,601000,,,0
6377,600997,,,0
6378,600994,,,0
6379,600979,,,1
6380,600972,,,1
6381,600967,,,1
6382,600956,,,0
6383,600952,,,1
6384,600950,,,1
6385,600947,,,0
6386,600944,,,1
6387,600935,,,0
6388,600932,,,0
6389,600922,,,0
6390,600920,,,0
6391,600919,,,1
6392,600913,,,0
6393,600908,,,0
6394,600899,,,0
6395,600887,,,1
6396,600881,,,0
6397,600879,,,0
6398,600861,,,0
6399,600858,,,0
6400,600843,,,0
6401,600832,,,0
6402,600829,,,0
6403,600817,,,0
6404,600814,,,0
6405,600810,,,0
6406,600800,,,0
6407,600798,,,0
6408,600793,,,1
6409,600789,,,0
6410,600788,,,0
6411,600775,,,1
6412,600768,,,1
6413,600761,,,0
6414,600758,,,0
6415,600755,,,0
6416,600743,,,0
6417,600740,,,0
6418,600736,,,1
6419,600735,,,1
6420,600727,,,0
6421,600713,,,0
6422,600705,,,1
6423,600701,,,1
6424,600699,,,0
6425,600691,,,0
6426,600690,,,0
6427,600689,,,1
6428,600686,,,0
6429,600662,,,0
6430,600661,,,1
6431,600647,,,0
6432,600646,,,0
6433,600645,,,0
6434,600640,,,1
6435,600639,13.0,18.0,1
6436,600627,,,0
6437,600616,,,0
6438,600612,,,1
6439,600599,,,0
6440,600597,,,1
6441,600596,,,0
6442,600595,,,0
6443,600587,,,0
6444,600578,,,0
6445,600577,,,0
6446,600562,,,0
6447,600560,,,0
6448,600547,,,0
6449,600528,,,1
6450,600517,,,1
6451,600511,,,0
6452,600505,,,1
6453,600441,,,1
6454,600437,,,1
6455,600434,,,0
6456,600415,,,0
6457,600414,,,0
6458,600406,,,1
6459,600400,,,0
6460,600395,,,1
6461,600391,,,1
6462,600379,,,0
6463,600372,,,0
6464,600337,,,0
6465,600329,,,0
6466,600323,,,1
6467,600317,,,0
6468,600305,,,0
6469,600301,,,0
6470,600278,,,1
6471,600274,,,0
6472,600261,,,1
6473,600258,,,1
6474,600252,,,0
6475,600248,,,1
6476,600228,,,0
6477,600219,,,1
6478,600213,,,0
6479,600204,,,0
6480,600201,,,1
6481,600191,,,0
6482,600156,,,1
6483,600153,,,0
6484,600148,,,1
6485,600140,,,0
6486,600139,,,1
6487,600123,,,0
6488,600114,,,0
6489,600105,,,0
6490,600103,,,0
6491,600091,,,0
6492,600088,,,0
6493,600081,,,1
6494,600079,,,0
6495,600073,,,0
6496,600072,14.0,20.0,1
6497,600047,,,0
6498,600045,,,0
6499,600019,,,1
6500,600018,,,1
6501,600013,,,1
6502,599990,,,1
6503,599985,,,0
6504,599977,,,0
6505,599976,,,0
6506,599970,,,0
6507,599959,,,0
6508,599958,,,0
6509,599957,,,1
6510,599955,,,0
6511,599945,,,0
6512,599943,,,0
6513,599932,15.0,14.0,1
6514,599931,,,0
6515,599922,,,0
6516,599861,,,0
6517,599857,,,0
6518,599856,,,0
6519,599852,,,0
6520,599792,,,0
6521,599738,,,0
6522,599735,,,0
6523,599724,,,1
6524,599715,,,0
6525,599707,,,0
6526,599700,,,1
6527,599687,,,0
6528,599682,,,1
6529,599679,,,1
6530,599678,,,1
6531,599669,,,0
6532,599666,,,1
6533,599661,,,0
6534,599643,,,1
6535,599633,,,0
6536,599626,,,1
6537,599615,,,0
6538,599610,,,1
6539,599608,,,0
6540,599600,,,0
6541,599590,,,0
6542,599588,,,0
6543,599583,,,0
6544,599578,,,1
6545,599576,10.0,16.0,0
6546,599573,,,1
6547,599571,,,0
6548,599567,,,0
6549,599562,,,0
6550,599550,,,1
6551,599548,,,0
6552,599542,,,0
6553,599539,,,1
6554,599515,,,1
6555,599513,,,0
6556,599501,,,1
6557,599500,,,1
6558,599497,,,1
6559,599482,,,1
6560,599467,,,1
6561,599463,,,0
6562,599459,,,0
6563,599458,,,0
6564,599453,,,0
6565,599452,,,1
6566,599435,,,0
6567,599423,,,1
6568,599422,,,0
6569,599413,,,0
6570,599411,,,1
6571,599395,,,0
6572,599386,,,0
6573,599383,,,0
6574,599367,,,0
6575,599362,,,0
6576,599351,,,1
6577,599331,,,0
6578,599330,15.0,18.0,0
6579,599326,,,1
6580,599321,,,0
6581,599320,,,1
6582,599313,,,1
6583,599310,,,1
6584,599307,,,0
6585,599272,,,0
6586,599270,,,1
6587,599268,,,0
6588,599258,,,0
6589,599247,,,0
6590,599226,,,0
6591,599196,,,1
6592,599192,,,0
6593,599181,,,1
6594,599164,,,0
6595,599156,,,0
6596,599141,,,0
6597,599140,,,0
6598,599137,,,0
6599,599135,,,0
6600,599127,,,0
6601,599119,,,1
6602,599113,,,0
6603,599103,,,0
6604,599091,,,0
6605,599085,,,0
6606,599082,,,0
6607,599079,,,0
6608,599075,,,1
6609,599070,,,0
6610,599068,,,1
6611,599066,,,0
6612,599056,,,0
6613,599052,,,0
6614,599046,,,0
6615,599039,14.0,18.0,0
6616,599009,,,1
6617,599008,,,1
6618,599007,,,0
6619,598995,,,0
6620,598991,,,1
6621,598987,,,1
6622,598979,,,0
6623,598969,,,0
6624,598962,,,1
6625,598961,,,0
6626,598955,,,1
6627,598950,,,1
6628,598940,,,0
6629,598933,,,1
6630,598930,,,0
6631,598916,,,1
6632,598914,,,1
6633,598899,,,1
6634,598894,,,0
6635,598892,,,0
6636,598891,,,1
6637,598887,,,0
6638,598886,,,1
6639,598881,,,0
6640,598876,,,0
6641,598852,,,0
6642,598851,,,0
6643,598828,,,0
6644,598825,,,0
6645,598821,,,1
6646,598819,,,0
6647,598818,,,1
6648,598816,,,0
6649,598810,,,1
6650,598804,,,1
6651,598798,,,1
6652,598793,,,0
6653,598792,,,1
6654,598790,,,0
6655,598778,,,0
6656,598777,,,0
6657,598771,,,0
6658,598763,,,0
6659,598761,,,0
6660,598759,,,1
6661,598757,,,0
6662,598756,,,0
6663,598753,,,1
6664,598752,,,0
6665,598748,,,1
6666,598742,,,1
6667,598737,,,0
6668,598730,,,0
6669,598712,,,0
6670,598694,,,0
6671,598691,,,0
6672,598675,,,1
6673,598657,,,0
6674,598621,,,0
6675,598619,,,0
6676,598617,,,1
6677,598615,,,0
6678,598614,,,0
6679,598607,,,0
6680,598596,,,0
6681,598588,,,0
6682,598580,,,0
6683,598572,,,1
6684,598556,,,0
6685,598532,,,1
6686,598522,,,0
6687,598518,,,1
6688,598510,,,0
6689,598507,,,0
6690,598501,,,0
6691,598485,,,0
6692,598484,,,0
6693,598481,,,0
6694,598463,,,0
6695,598461,,,0
6696,598458,,,0
6697,598455,,,1
6698,598440,,,1
6699,598425,,,1
6700,598402,,,1
6701,598391,,,1
6702,598377,,,1
6703,598355,,,0
6704,598347,,,0
6705,598343,,,1
6706,598338,,,0
6707,598330,,,0
6708,598323,,,1
6709,598319,,,1
6710,598316,,,1
6711,598314,,,1
6712,598309,,,1
6713,598303,,,0
6714,598302,,,1
6715,598301,,,0
6716,598294,,,0
6717,598285,,,0
6718,598262,,,0
6719,598257,,,0
6720,598251,,,0
6721,598250,,,0
6722,598246,,,1
6723,598242,,,1
6724,598213,,,0
6725,598210,14.0,16.0,1
6726,598209,,,0
6727,598207,,,0
6728,598202,,,1
6729,598199,,,1
6730,598175,,,1
6731,598171,,,0
6732,598170,,,0
6733,598165,,,1
6734,598159,,,0
6735,598150,,,0
6736,598132,,,1
6737,598127,,,1
6738,598119,,,0
6739,598116,,,1
6740,598110,,,1
6741,598109,,,1
6742,598098,,,0
6743,598094,15.0,18.0,1
6744,598087,,,0
6745,598074,,,0
6746,598071,,,0
6747,598068,,,0
6748,598067,,,0
6749,598065,,,0
6750,598058,,,0
6751,598055,,,1
6752,598042,,,0
6753,598037,,,0
6754,598020,15.0,19.0,1
6755,598010,,,1
6756,598004,,,0
6757,598002,,,1
6758,597996,15.0,15.0,1
6759,597984,,,0
6760,597982,,,1
6761,597968,,,0
6762,597966,,,0
6763,597963,,,0
6764,597956,,,0
6765,597954,,,0
6766,597945,,,0
6767,597943,,,1
6768,597925,,,1
6769,597919,,,0
6770,597917,,,0
6771,597909,,,0
6772,597906,,,1
6773,597904,,,1
6774,597897,,,1
6775,597890,,,0
6776,597889,,,0
6777,597873,,,0
6778,597861,,,1
6779,597857,,,0
6780,597853,,,0
6781,597849,,,0
6782,597846,14.0,18.0,0
6783,597841,,,0
6784,597829,,,1
6785,597819,,,1
6786,597789,,,0
6787,597776,,,0
6788,597769,,,0
6789,597759,,,0
6790,597749,,,0
6791,597725,,,1
6792,597723,,,1
6793,597718,,,0
6794,597708,,,1
6795,597687,,,0
6796,597680,,,0
6797,597663,,,0
6798,597646,,,0
6799,597640,,,1
6800,597627,,,0
6801,597625,,,0
6802,597623,,,0
6803,597621,,,0
6804,597599,,,0
6805,597579,,,1
6806,597575,,,0
6807,597573,,,1
6808,597563,,,0
6809,597540,,,0
6810,597538,,,1
6811,597516,,,1
6812,597513,,,1
6813,597477,,,1
6814,597470,,,0
6815,597466,,,1
6816,597458,,,1
6817,597452,,,0
6818,597443,,,0
6819,597438,,,1
6820,597417,,,0
6821,597415,,,0
6822,597393,,,1
6823,597388,,,1
6824,597366,,,1
6825,597346,,,0
6826,597343,,,1
6827,597338,,,1
6828,597334,,,0
6829,597323,,,1
6830,597310,,,0
6831,597306,,,0
6832,597301,,,0
6833,597298,,,1
6834,597284,,,1
6835,597276,,,0
6836,597273,,,0
6837,597266,,,0
6838,597265,,,0
6839,597258,,,1
6840,597252,,,1
6841,597250,,,0
6842,597245,,,1
6843,597234,,,1
6844,597233,,,1
6845,597222,,,0
6846,597212,,,0
6847,597205,,,0
6848,597189,,,0
6849,597187,,,0
6850,597182,,,0
6851,597178,,,1
6852,597171,,,1
6853,597170,,,0
6854,597168,,,0
6855,597167,,,0
6856,597163,,,0
6857,597161,,,0
6858,597142,,,0
6859,597120,,,1
6860,597116,,,1
6861,597096,,,0
6862,597088,,,0
6863,597017,,,1
6864,596989,,,0
6865,596970,,,0
6866,596953,,,0
6867,596920,,,0
6868,596905,,,0
6869,596901,,,0
6870,596871,,,0
6871,596866,,,0
6872,596860,,,1
6873,596857,,,0
6874,596845,,,0
6875,596830,,,0
6876,596816,,,0
6877,596809,,,0
6878,596808,,,0
6879,596805,11.0,16.0,0
6880,596798,,,0
6881,596789,,,0
6882,596785,,,1
6883,596778,,,1
6884,596770,,,1
6885,596759,,,1
6886,596753,,,0
6887,596751,,,1
6888,596750,,,0
6889,596748,,,0
6890,596741,,,1
6891,596726,,,0
6892,596724,,,1
6893,596714,,,0
6894,596700,,,0
6895,596694,,,1
6896,596685,,,0
6897,596671,,,0
6898,596669,,,1
6899,596659,,,1
6900,596654,,,1
6901,596651,,,0
6902,596643,,,0
6903,596638,,,0
6904,596635,,,0
6905,596628,,,0
6906,596625,,,1
6907,596616,,,0
6908,596611,,,0
6909,596601,,,0
6910,596596,,,0
6911,596593,,,0
6912,596580,,,1
6913,596573,,,1
6914,596572,,,0
6915,596565,,,0
6916,596564,,,0
6917,596550,,,0
6918,596541,,,1
6919,596539,,,0
6920,596536,,,0
6921,596530,,,1
6922,596523,,,0
6923,596521,,,0
6924,596519,,,0
6925,596508,,,0
6926,596507,,,0
6927,596501,,,0
6928,596493,,,1
6929,596485,,,0
6930,596483,,,0
6931,596478,,,1
6932,596475,,,1
6933,596461,,,1
6934,596454,,,0
6935,596450,,,0
6936,596447,,,0
6937,596446,,,1
6938,596440,,,0
6939,596425,,,1
6940,596424,12.0,15.0,0
6941,596419,,,0
6942,596417,14.0,15.0,0
6943,596416,,,0
6944,596412,,,1
6945,596404,,,0
6946,596395,,,1
6947,596376,13.0,17.0,1
6948,596360,12.0,18.0,0
6949,596348,,,0
6950,596345,,,0
6951,596338,,,0
6952,596318,,,0
6953,596303,,,1
6954,596296,,,0
6955,596284,14.0,18.0,0
6956,596283,13.0,15.0,0
6957,596282,,,0
6958,596280,12.0,12.0,0
6959,596270,14.0,15.0,0
6960,596254,,,0
6961,596243,14.0,15.0,0
6962,596233,,,0
6963,596198,,,0
6964,596193,13.0,18.0,0
6965,596177,,,0
6966,596174,12.0,15.0,0
6967,596170,13.0,17.0,0
6968,596168,15.0,20.0,1
6969,596164,13.0,16.0,0
6970,596160,,,0
6971,596153,,,0
6972,596150,12.0,15.0,0
6973,596142,,,0
6974,596128,14.0,15.0,1
6975,596113,12.0,18.0,0
6976,596104,14.0,15.0,0
6977,596069,,,1
6978,596064,16.0,16.0,1
6979,596060,16.0,15.0,1
6980,596057,,,1
6981,596054,,,0
6982,596035,,,1
6983,596023,,,0
6984,596017,13.0,15.0,1
6985,596007,,,0
6986,596002,16.0,16.0,1
6987,596001,13.0,16.0,0
6988,595996,,,1
6989,595988,16.0,15.0,1
6990,595985,,,1
6991,595983,13.0,15.0,0
6992,595973,,,0
6993,595972,,,0
6994,595970,,,1
6995,595962,12.0,18.0,1
6996,595952,13.0,15.0,1
6997,595949,14.0,15.0,1
6998,595948,15.0,15.0,0
6999,595945,,,1
7000,595913,17.0,15.0,0
7001,595906,17.0,15.0,0
7002,595903,16.0,15.0,0
7003,595902,15.0,15.0,1
7004,595888,14.0,15.0,0
7005,595881,,,1
7006,595872,13.0,17.0,0
7007,595865,,,0
7008,595853,,,1
7009,595852,16.0,15.0,1
7010,595846,17.0,15.0,0
7011,595840,,,0
7012,595834,11.0,15.0,0
7013,595825,,,1
7014,595811,14.0,18.0,1
7015,595810,17.0,15.0,0
7016,595801,14.0,15.0,0
7017,595799,16.0,15.0,0
7018,595797,,,1
7019,595777,,,1
7020,595776,14.0,15.0,0
7021,595775,,,1
7022,595774,,,0
7023,595769,13.0,15.0,0
7024,595759,15.0,15.0,0
7025,595756,,,0
7026,595743,16.0,15.0,0
7027,595739,,,0
7028,595732,,,0
7029,595730,,,0
7030,595728,17.0,15.0,0
7031,595724,,,0
7032,595720,,,0
7033,595717,,,1
7034,595712,,,0
7035,595710,,,1
7036,595703,,,1
7037,595702,,,1
7038,595701,12.0,15.0,0
7039,595690,,,1
7040,595681,,,1
7041,595656,14.0,15.0,0
7042,595645,,,0
7043,595632,,,1
7044,595623,14.0,15.0,0
7045,595620,,,1
7046,595619,,,0
7047,595608,,,0
7048,595607,15.0,13.0,1
7049,595604,13.0,15.0,0
7050,595602,,,1
7051,595596,,,1
7052,595589,,,1
7053,595576,,,1
7054,595571,,,0
7055,595564,,,1
7056,595555,,,0
7057,595524,,,1
7058,595520,14.0,16.0,0
7059,595517,,,0
7060,595511,15.0,15.0,0
7061,595498,17.0,15.0,0
7062,595488,,,0
7063,595473,,,1
7064,595464,,,1
7065,595450,,,0
7066,595422,14.0,16.0,0
7067,595414,,,0
7068,595413,,,0
7069,595399,,,0
7070,595392,,,1
7071,595388,,,0
7072,595387,15.0,15.0,0
7073,595359,,,0
7074,595322,,,0
7075,595294,,,0
7076,595269,14.0,16.0,1
7077,595263,15.0,18.0,0
7078,595253,16.0,15.0,0
7079,595249,,,0
7080,595243,,,1
7081,595237,,,1
7082,595230,13.0,15.0,1
7083,595223,14.0,16.0,0
7084,595222,,,0
7085,595214,,,1
7086,595209,17.0,15.0,0
7087,595189,13.0,18.0,0
7088,595182,,,0
7089,595178,,,1
7090,595176,,,0
7091,595167,14.0,15.0,1
7092,595151,14.0,18.0,0
7093,595147,14.0,18.0,0
7094,595141,,,1
7095,595137,,,1
7096,595135,,,1
7097,595086,,,0
7098,595075,,,1
7099,595073,14.0,18.0,1
7100,595060,,,1
7101,595041,,,0
7102,595012,,,1
7103,595003,14.0,15.0,0
7104,594984,,,0
7105,594978,15.0,13.0,1
7106,594967,15.0,15.0,0
7107,594964,,,0
7108,594961,,,1
7109,594949,14.0,16.0,0
7110,594942,11.0,15.0,0
7111,594938,,,0
7112,594937,,,0
7113,594936,,,1
7114,594933,,,0
7115,594919,,,0
7116,594910,14.0,14.0,1
7117,594884,,,1
7118,594881,,,0
7119,594875,13.0,13.0,0
7120,594858,16.0,13.0,1
7121,594854,,,1
7122,594849,,,0
7123,594848,15.0,14.0,0
7124,594837,14.0,16.0,0
7125,594833,14.0,17.0,1
7126,594803,,,1
7127,594796,,,1
7128,594789,,,1
7129,594786,12.0,14.0,0
7130,594775,,,0
7131,594771,13.0,17.0,0
7132,594769,,,1
7133,594761,17.0,15.0,0
7134,594758,13.0,15.0,0
7135,594757,16.0,15.0,0
7136,594744,,,1
7137,594743,14.0,15.0,1
7138,594733,,,0
7139,594718,13.0,15.0,0
7140,594705,15.0,17.0,0
7141,594700,,,0
7142,594698,,,0
7143,594696,,,0
7144,594686,,,0
7145,594679,14.0,15.0,0
7146,594671,,,0
7147,594655,,,0
7148,594650,15.0,15.0,0
7149,594647,,,0
7150,594646,,,1
7151,594641,,,0
7152,594636,12.0,15.0,0
7153,594630,,,0
7154,594622,,,0
7155,594617,,,0
7156,594596,12.0,18.0,1
7157,594594,,,0
7158,594589,14.0,15.0,0
7159,594584,,,1
7160,594569,,,0
7161,594568,,,0
7162,594553,,,0
7163,594547,,,0
7164,594532,14.0,15.0,0
7165,594531,,,1
7166,594523,12.0,15.0,1
7167,594521,,,1
7168,594506,14.0,15.0,0
7169,594504,14.0,15.0,0
