,lead_number,origin,source,no_email,converted,visits,visit_time,visit_pages,last_activity,country,specialization,hear_about,occupation,matters_most,search,recommendations,quality,profile,city,activity_index,profile_index,mti_copy,last_notable
3944,622285,API,Google,0,1,2.0,957,2.0,SMS Sent,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
3945,622280,Lead Add Form,Unknown,1,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
3946,622276,API,Google,0,1,5.0,1224,1.67,Page Visited on Website,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,Modified
3947,622275,API,Google,0,0,4.0,127,2.0,Email Opened,India,IT Projects Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,2,2,0,Email Opened
3948,622240,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3949,622227,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3950,622218,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
3951,622214,Landing Page Submission,Direct Traffic,0,1,7.0,543,3.5,Email Opened,India,Human Resource Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,1,Email Opened
3952,622204,Landing Page Submission,Direct Traffic,0,1,6.0,1081,3.0,SMS Sent,Singapore,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Thane & Outskirts,2,2,1,SMS Sent
3953,622189,API,Organic Search,0,1,5.0,277,2.5,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
3954,622180,Landing Page Submission,Direct Traffic,1,0,3.0,227,1.5,Page Visited on Website,India,Rural and Agribusiness,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,Page Visited on Website
3955,622177,Landing Page Submission,Direct Traffic,1,0,1.0,555,1.0,Email Bounced,India,Retail Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,1,Modified
3956,622172,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3957,622158,Landing Page Submission,Direct Traffic,0,1,3.0,1563,3.0,Email Opened,India,Retail Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities of Maharashtra,2,2,1,Email Opened
3958,622145,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
3959,622143,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3960,622142,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
3961,622118,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
3962,622101,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Olark Chat Conversation
3963,622097,API,Olark Chat,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
3964,622093,Landing Page Submission,Google,0,1,4.0,1179,2.0,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,0,0,Low in Relevance,Unknown,Thane & Outskirts,2,2,0,Email Opened
3965,622090,Landing Page Submission,Google,0,0,14.0,1602,7.0,Page Visited on Website,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,Worst,Other Leads,Mumbai,2,2,0,Modified
3966,622089,API,Google,0,1,3.0,633,3.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
3967,622084,API,Google,1,0,2.0,385,2.0,Page Visited on Website,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Page Visited on Website
3968,622076,API,Google,0,0,2.0,253,1.0,Olark Chat Conversation,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3969,622072,Landing Page Submission,Direct Traffic,0,1,11.0,746,2.75,SMS Sent,India,Retail Management,Word Of Mouth,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,2,1,SMS Sent
3970,622056,Landing Page Submission,Google,0,0,5.0,448,2.5,Page Visited on Website,India,Human Resource Management,Advertisements,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,0,Modified
3971,622052,Landing Page Submission,Organic Search,0,1,10.0,1672,9.0,SMS Sent,India,E-COMMERCE,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities,2,2,1,SMS Sent
3972,622036,Landing Page Submission,Direct Traffic,0,0,5.0,458,2.5,Email Opened,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,0,Modified
3973,621999,Landing Page Submission,Organic Search,0,0,6.0,589,2.0,Email Opened,India,Media and Advertising,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities of Maharashtra,2,2,1,Email Opened
3974,621998,Landing Page Submission,Organic Search,0,0,6.0,208,6.0,Page Visited on Website,India,"Banking, Investment And Insurance",Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Thane & Outskirts,2,2,1,Modified
3975,621993,Landing Page Submission,Direct Traffic,1,0,2.0,111,2.0,SMS Sent,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,SMS Sent
3976,621978,Landing Page Submission,Direct Traffic,0,1,10.0,1450,5.0,SMS Sent,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Other Cities of Maharashtra,2,2,1,SMS Sent
3977,621976,API,Google,0,1,7.0,241,7.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,SMS Sent
3978,621941,Landing Page Submission,Direct Traffic,0,1,2.0,367,2.0,SMS Sent,India,Operations Management,Online Search,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities,2,2,0,SMS Sent
3979,621922,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3980,621899,Landing Page Submission,Direct Traffic,0,0,4.0,283,4.0,SMS Sent,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3981,621884,Landing Page Submission,Direct Traffic,0,1,9.0,40,3.0,Form Submitted on Website,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Mumbai,2,3,1,Modified
3982,621870,Landing Page Submission,Google,0,0,1.0,81,1.0,Converted to Lead,India,Operations Management,Word Of Mouth,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,0,Modified
3983,621856,Landing Page Submission,Direct Traffic,0,1,10.0,1523,2.5,Email Opened,India,Healthcare Management,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Cities,2,2,1,Email Opened
3984,621837,Landing Page Submission,Organic Search,0,0,17.0,230,5.25,Page Visited on Website,India,Travel and Tourism,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,3,2,1,Page Visited on Website
3985,621812,Landing Page Submission,Google,0,0,3.0,127,3.0,Email Opened,India,E-Business,Other,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,0,Email Opened
3986,621770,API,Organic Search,0,0,5.0,154,5.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,Email Opened
3987,621766,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,3,2,0,Modified
3988,621746,API,Organic Search,0,0,3.0,206,1.5,Converted to Lead,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3989,621743,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
3990,621739,Landing Page Submission,Organic Search,0,0,3.0,402,1.5,Had a Phone Conversation,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Unknown,Mumbai,2,3,1,Modified
3991,621735,API,Olark Chat,0,0,2.0,8,1.0,Email Opened,Oman,Operations Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Other Cities,2,2,0,Email Opened
3992,621733,Landing Page Submission,Direct Traffic,0,0,2.0,201,2.0,Email Opened,India,Marketing Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Other Metro Cities,2,2,1,Email Opened
3993,621704,API,Google,0,0,7.0,1514,3.5,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Unknown,2,2,0,Email Opened
3994,621698,Landing Page Submission,Direct Traffic,0,0,1.0,961,1.0,Converted to Lead,India,"Banking, Investment And Insurance",Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Other Cities of Maharashtra,2,2,1,Modified
3995,621676,Landing Page Submission,Direct Traffic,0,0,2.0,739,2.0,Email Opened,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Worst,Student of SomeSchool,Mumbai,2,2,1,Email Opened
3996,621675,Landing Page Submission,Google,0,0,7.0,1061,7.0,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities of Maharashtra,2,2,0,Email Opened
3997,621671,Landing Page Submission,Direct Traffic,0,0,3.0,1231,3.0,Page Visited on Website,India,Finance Management,Online Search,Other,Better Career Prospects,0,0,Worst,Other Leads,Mumbai,2,2,0,Modified
3998,621650,Landing Page Submission,Direct Traffic,0,1,5.0,696,5.0,Email Opened,India,Finance Management,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,1,Modified
3999,621641,Landing Page Submission,Direct Traffic,1,0,3.0,146,3.0,Email Bounced,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,Email Bounced
4000,621638,Landing Page Submission,Google,0,0,3.0,757,3.0,Converted to Lead,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,0,Modified
4001,621601,API,Olark Chat,0,0,2.0,319,1.0,Form Submitted on Website,India,Finance Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,1,2,1,Modified
4002,621583,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Thane & Outskirts,2,2,0,Email Opened
4003,621566,Landing Page Submission,Google,0,1,6.0,1424,6.0,SMS Sent,India,E-Business,Word Of Mouth,Unknown,Unknown,0,0,Unknown,Unknown,Other Cities,2,2,0,SMS Sent
4004,621560,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
4005,621555,Landing Page Submission,Direct Traffic,0,1,5.0,1665,5.0,Email Opened,India,Finance Management,Unknown,Working Professional,Better Career Prospects,0,0,High in Relevance,Potential Lead,Tier II Cities,2,2,1,Email Opened
4006,621553,API,Google,0,1,2.0,1020,2.0,Email Opened,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
4007,621535,Landing Page Submission,Google,0,0,3.0,405,3.0,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Thane & Outskirts,2,2,0,Email Opened
4008,621532,Lead Add Form,Reference,0,1,0.0,0,0.0,Email Opened,Unknown,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Cities of Maharashtra,2,2,0,Email Opened
4009,621514,Landing Page Submission,Direct Traffic,0,1,5.0,1087,5.0,SMS Sent,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,0,0,High in Relevance,Unknown,Mumbai,2,3,1,SMS Sent
4010,621499,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
4011,621492,Landing Page Submission,Google,0,0,4.0,42,4.0,Olark Chat Conversation,India,Supply Chain Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities,2,2,0,Modified
4012,621487,Landing Page Submission,Direct Traffic,0,1,3.0,1029,3.0,Email Opened,India,Marketing Management,Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,0,Email Opened
4013,621477,Lead Add Form,Welingak Website,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
4014,621471,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Mumbai,2,2,0,Email Opened
4015,621464,Landing Page Submission,Google,0,0,3.0,105,3.0,Email Opened,India,Supply Chain Management,Multiple Sources,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,2,2,0,Email Opened
4016,621452,Landing Page Submission,Direct Traffic,0,1,8.0,1282,1.14,Email Link Clicked,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Thane & Outskirts,2,2,1,Email Link Clicked
4017,621451,API,Google,0,1,2.0,1387,1.0,Olark Chat Conversation,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Olark Chat Conversation
4018,621437,Landing Page Submission,Direct Traffic,0,1,13.0,1659,4.33,Email Opened,India,"Banking, Investment And Insurance",Online Search,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Thane & Outskirts,2,2,0,Email Opened
4019,621410,Landing Page Submission,Direct Traffic,0,0,2.0,80,2.0,Page Visited on Website,India,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
4020,621397,Landing Page Submission,Direct Traffic,0,0,3.0,458,1.5,Email Opened,India,Media and Advertising,Unknown,Unemployed,Better Career Prospects,0,0,Not Sure,Unknown,Mumbai,2,2,1,Email Opened
4021,621393,Landing Page Submission,Google,0,1,12.0,228,2.4,Email Opened,India,Marketing Management,Online Search,Unknown,Unknown,0,0,Unknown,Unknown,Tier II Cities,2,2,0,Modified
4022,621386,Landing Page Submission,Organic Search,0,1,5.0,332,2.5,SMS Sent,India,Supply Chain Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Other Metro Cities,2,2,0,SMS Sent
4023,621381,Landing Page Submission,Google,0,1,10.0,1192,5.0,Email Opened,India,Business Administration,Online Search,Unknown,Unknown,0,0,Unknown,Unknown,Mumbai,2,2,0,Email Opened
4024,621368,API,Olark Chat,0,0,0.0,0,0.0,Olark Chat Conversation,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
4025,621360,Landing Page Submission,Direct Traffic,0,1,3.0,1562,3.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,Email Opened
4026,621353,API,Google,1,1,3.0,170,1.5,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
4027,621352,Landing Page Submission,Direct Traffic,0,1,3.0,950,3.0,Email Opened,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Mumbai,2,2,1,Modified
4028,621344,API,Direct Traffic,0,1,3.0,1270,3.0,SMS Sent,India,Unknown,Unknown,Working Professional,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,SMS Sent
4029,621337,API,Olark Chat,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,SMS Sent
4030,621327,Landing Page Submission,Google,0,1,4.0,1337,4.0,Had a Phone Conversation,India,Travel and Tourism,Online Search,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Mumbai,2,2,0,Had a Phone Conversation
4031,621319,Landing Page Submission,Direct Traffic,0,1,2.0,575,2.0,SMS Sent,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,2,1,SMS Sent
4032,621318,Landing Page Submission,Direct Traffic,0,1,6.0,1218,3.0,Email Opened,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities,2,2,1,Email Opened
4033,621310,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
4034,621284,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
4035,621280,Landing Page Submission,Google,1,0,6.0,652,3.0,Unsubscribed,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,0,Unsubscribed
4036,621277,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
4037,621270,API,Olark Chat,0,1,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Email Opened
4038,621269,Landing Page Submission,Google,0,1,5.0,1673,5.0,SMS Sent,India,Human Resource Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,SMS Sent
4039,621264,API,Olark Chat,0,0,0.0,0,0.0,Email Opened,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
4040,621262,Landing Page Submission,Direct Traffic,0,0,10.0,416,1.43,Form Submitted on Website,India,Marketing Management,Online Search,Unknown,Unknown,0,0,Unknown,Unknown,Thane & Outskirts,1,2,0,Modified
4041,621254,Landing Page Submission,Direct Traffic,1,0,1.0,400,1.0,Email Bounced,India,Human Resource Management,Unknown,Student,Better Career Prospects,0,0,Worst,Other Leads,Unknown,2,2,0,Email Bounced
4042,621252,Landing Page Submission,Direct Traffic,1,0,3.0,434,1.5,Page Visited on Website,India,Unknown,Unknown,Working Professional,Unknown,0,0,Unknown,Unknown,Other Metro Cities,2,2,0,Page Visited on Website
4043,621242,Landing Page Submission,Direct Traffic,1,0,1.0,2,1.0,Email Bounced,India,Unknown,Unknown,Student,Unknown,0,0,Unknown,Unknown,Other Cities,2,2,0,Modified
4044,621241,API,Olark Chat,0,1,0.0,0,0.0,SMS Sent,Unknown,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Low in Relevance,Potential Lead,Other Cities of Maharashtra,2,2,0,SMS Sent
4045,621231,API,Google,0,0,2.0,268,2.0,SMS Sent,India,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Unknown,2,2,0,SMS Sent
4046,621219,API,Olark Chat,0,0,0.0,0,0.0,Email Link Clicked,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,Unknown,Unknown,Unknown,2,2,0,Email Link Clicked
4047,621213,Landing Page Submission,Google,0,1,2.0,1122,2.0,SMS Sent,India,Media and Advertising,Online Search,Unemployed,Better Career Prospects,0,0,Might be,Potential Lead,Other Cities of Maharashtra,2,2,0,SMS Sent
4048,621209,Landing Page Submission,Direct Traffic,0,1,4.0,1402,2.0,SMS Sent,India,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Other Cities,2,2,1,SMS Sent
4049,621205,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Unknown,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Unknown,2,2,0,Modified
4050,621198,Lead Add Form,Reference,0,1,0.0,0,0.0,SMS Sent,Unknown,Business Administration,Unknown,Unemployed,Better Career Prospects,0,0,High in Relevance,Potential Lead,Thane & Outskirts,2,2,0,SMS Sent
4051,621183,Landing Page Submission,Google,0,0,4.0,1524,2.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,Might be,Unknown,Mumbai,2,2,0,Email Opened
4052,621178,Landing Page Submission,Direct Traffic,0,0,3.0,150,3.0,SMS Sent,India,Marketing Management,Unknown,Unemployed,Better Career Prospects,0,0,Unknown,Unknown,Mumbai,2,2,1,SMS Sent
4053,621168,Landing Page Submission,Direct Traffic,1,0,1.0,241,1.0,Email Bounced,India,Unknown,Unknown,Student,Better Career Prospects,0,0,Worst,Other Leads,Other Cities of Maharashtra,2,2,0,Modified
